"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","10052","","","","","01/16/2021","","","","5:34","","","","","25","Regular","DIRT065","","","","312","101","213","","","","","","","","","","","","","","","",""
"","10052","","","","","01/16/2021","","","","5:25","","","","","25","Driving Pay","DIRT065","","","DIRT CHEAP #065","","","","","","","","","","","","","","","","","","",""
"","10673","","","","","01/16/2021","","","","5:34","","","","","25","Regular","DIRT065","","","","13,614","2,336","69","","","","","","","","","","","","","","","",""
"","10673","","","","","01/16/2021","","","","5:25","","","","","25","Driving Pay","DIRT065","","","DIRT CHEAP #065","","","","","","","","","","","","","","","","","","",""
"","15003","","","","","01/16/2021","","","","5:18","","","","","25","Regular","DIRT065","","","","7,550","946","53","","","","","","","","","","","","","","","",""
"","15003","","","","","01/16/2021","","","","","247","","","","25","JSA","DIRT065","","","DIRT CHEAP #065","","","","","","","","","","","","","","","","","","",""
"","14437","","","","","01/16/2021","","","","5:25","","","","","25","Regular","DIRT065","","","","12,083","592","68","","","","","","","","","","","","","","","",""
"","14437","","","","","01/16/2021","","","","1:00","","","","","25","Driving Pay","DIRT065","","","DIRT CHEAP #065","","","","","","","","","","","","","","","","","","",""
"","14806","","","","","01/16/2021","","","","5:9","","","","","25","Regular","DIRT065","","","","6,676","392","18","","","","","","","","","","","","","","","",""
"","14806","","","","","01/16/2021","","","","","247","","","","25","JSA","DIRT065","","","DIRT CHEAP #065","","","","","","","","","","","","","","","","","","",""
"","15055","","","","","01/16/2021","","","","5:39","","","","","25","Regular","DIRT065","","","","4,632","445","44","","","","","","","","","","","","","","","",""
