"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","13786","","","","","02/16/2021","","","","5:38","","","","","12","Regular","K#310","","","","23,292","6,118","15","","","","","","","","","","","","","","","",""
"","13786","","","","","02/16/2021","","","","","196","","","","12","JSA","K#310","","","KROGER #310","","","","","","","","","","","","","","","","","","",""
"","15114","","","","","02/16/2021","","","","5:38","","","","","12","Regular","K#310","","","","5,560","1,268","27","","","","","","","","","","","","","","","",""
"","15114","","","","","02/16/2021","","","","","196","","","","12","JSA","K#310","","","KROGER #310","","","","","","","","","","","","","","","","","","",""
"","15089","","","","","02/16/2021","","","","5:48","","","","","12","Regular","K#310","","","","21,049","898","194","","","","","","","","","","","","","","","",""
"","15089","","","","","02/16/2021","","","","","196","","","","12","JSA","K#310","","","KROGER #310","","","","","","","","","","","","","","","","","","",""
"","15088","","","","","02/16/2021","","","","5:34","","","","","12","Regular","K#310","","","","6,038","2,372","42","","","","","","","","","","","","","","","",""
"","15088","","","","","02/16/2021","","","","","196","","","","12","JSA","K#310","","","KROGER #310","","","","","","","","","","","","","","","","","","",""
"","10146","","","","","02/16/2021","","","","5:30","","","","","12","Regular","K#310","","","","19,596","3,835","36","","","","","","","","","","","","","","","",""
"","10146","","","","","02/16/2021","","","","","196","","","","12","JSA","K#310","","","KROGER #310","","","","","","","","","","","","","","","","","","",""
"","13741","","","","","02/16/2021","","","","5:26","","","","","12","Regular","K#310","","","","16,039","3,451","6","","","","","","","","","","","","","","","",""
"","13741","","","","","02/16/2021","","","","5:11","","","","","12","Driving Pay","K#310","","","KROGER #310","","","","","","","","","","","","","","","","","","",""
"","14382","","","","","02/16/2021","","","","5:28","","","","","12","Regular","K#310","","","","22,903","5,012","0","","","","","","","","","","","","","","","",""
"","14382","","","","","02/16/2021","","","","","196","","","","12","JSA","K#310","","","KROGER #310","","","","","","","","","","","","","","","","","","",""
"","15086","","","","","02/16/2021","","","","5:32","","","","","12","Regular","K#310","","","","6,502","2,527","10","","","","","","","","","","","","","","","",""
"","15086","","","","","02/16/2021","","","","","196","","","","12","JSA","K#310","","","KROGER #310","","","","","","","","","","","","","","","","","","",""
"","6182","","","","","02/16/2021","","","","5:44","","","","","12","Regular","K#310","","","","56,181","813","216","","","","","","","","","","","","","","","",""
"","6182","","","","","02/16/2021","","","","","196","","","","12","JSA","K#310","","","KROGER #310","","","","","","","","","","","","","","","","","","",""
"","7827","","","","","02/16/2021","","","","5:38","","","","","12","Regular","K#310","","","","21,695","5,739","23","","","","","","","","","","","","","","","",""
"","7827","","","","","02/16/2021","","","","","196","","","","12","JSA","K#310","","","KROGER #310","","","","","","","","","","","","","","","","","","",""
"","14765","","","","","02/16/2021","","","","5:13","","","","","12","Regular","K#310","","","","10,190","4,356","0","","","","","","","","","","","","","","","",""
"","14765","","","","","02/16/2021","","","","","196","","","","12","JSA","K#310","","","KROGER #310","","","","","","","","","","","","","","","","","","",""
"","13985","","","","","02/16/2021","","","","5:30","","","","","12","Regular","K#310","","","","14,136","3,659","12","","","","","","","","","","","","","","","",""
