"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","15098","","","","","02/09/2021","","","","5:50","","","","","7","Regular","SPR0007","","","","4,497","2,028","35","","","","","","","","","","","","","","","",""
"","15098","","","","","02/09/2021","","","","","42","","","","7","JSA","SPR0007","","","SPRINT MART #0007","","","","","","","","","","","","","","","","","","",""
"","14437","","","","","02/09/2021","","","","5:57","","","","","7","Regular","SPR0007","","","","19,736","3,953","62","","","","","","","","","","","","","","","",""
"","14437","","","","","02/09/2021","","","","1:04","","","","","7","Driving Pay","SPR0007","","","SPRINT MART #0007","","","","","","","","","","","","","","","","","","",""
"","15098","","","","","02/09/2021","","","","3:45","","","","","7","Regular","SPR0005","","","","8,341","3,976","0","","","","","","","","","","","","","","","",""
"","15098","","","","","02/09/2021","","","","0:20","","","","","7","Travel Pay","SPR0005","","","SPRINT MART #0005","","","","","","","","","","","","","","","","","","",""
"","15098","","","","","02/09/2021","","","","","43","","","","7","JSA","SPR0005","","","SPRINT MART #0005","","","","","","","","","","","","","","","","","","",""
"","14437","","","","","02/09/2021","","","","3:51","","","","","7","Regular","SPR0005","","","","24,643","4,789","25","","","","","","","","","","","","","","","",""
"","14437","","","","","02/09/2021","","","","1:25","","","","","7","Driving Pay","SPR0005","","","SPRINT MART #0005","","","","","","","","","","","","","","","","","","",""
"","6398","","","","","02/10/2021","","","","4:40","","","","","1","Regular","SHE0100","","","","15,382","3,638","115","","","","","","","","","","","","","","","",""
"","6398","","","","","02/10/2021","","","","0:26","","","","","1","Driving Pay","SHE0100","","","SHELL #0100","","","","","","","","","","","","","","","","","","",""
"","14761","","","","","02/10/2021","","","","4:29","","","","","1","Regular","SHE0100","","","","7,482","2,249","5","","","","","","","","","","","","","","","",""
"","14761","","","","","02/10/2021","","","","","10","","","","1","JSA","SHE0100","","","SHELL #0100","","","","","","","","","","","","","","","","","","",""
"","14981","","","","","02/10/2021","","","","4:0","","","","","1","Regular","SHE0100","","","","5,724","2,818","42","","","","","","","","","","","","","","","",""
"","14981","","","","","02/10/2021","","","","","10","","","","1","JSA","SHE0100","","","SHELL #0100","","","","","","","","","","","","","","","","","","",""
"","6398","","","","","02/10/2021","","","","3:10","","","","","1","Regular","SHE1008","","","","22,208","5,415","45","","","","","","","","","","","","","","","",""
"","6398","","","","","02/10/2021","","","","0:29","","","","","1","Driving Pay","SHE1008","","","SHELL #1008","","","","","","","","","","","","","","","","","","",""
"","14761","","","","","02/10/2021","","","","2:59","","","","","1","Regular","SHE1008","","","","5,504","2,333","0","","","","","","","","","","","","","","","",""
"","14761","","","","","02/10/2021","","","","0:10","","","","","1","Travel Pay","SHE1008","","","SHELL #1008","","","","","","","","","","","","","","","","","","",""
"","14761","","","","","02/10/2021","","","","","8","","","","1","JSA","SHE1008","","","SHELL #1008","","","","","","","","","","","","","","","","","","",""
"","14981","","","","","02/10/2021","","","","2:00","","","","","1","Regular","SHE1008","","","","9,302","3,300","0","","","","","","","","","","","","","","","",""
"","14981","","","","","02/10/2021","","","","0:10","","","","","1","Travel Pay","SHE1008","","","SHELL #1008","","","","","","","","","","","","","","","","","","",""
"","14981","","","","","02/10/2021","","","","","8","","","","1","JSA","SHE1008","","","SHELL #1008","","","","","","","","","","","","","","","","","","",""
"","11114","","","","","02/10/2021","","","","2:44","","","","","1","Regular","JFM#366","","","","8,549","3,345","0","","","","","","","","","","","","","","","",""
"","11114","","","","","02/10/2021","","","","","90","","","","1","JSA","JFM#366","","","JR FOOD MART #366","","","","","","","","","","","","","","","","","","",""
"","82","","","","","02/10/2021","","","","2:44","","","","","1","Regular","JFM#366","","","","7,925","3,402","44","","","","","","","","","","","","","","","",""
"","82","","","","","02/10/2021","","","","2:02","","","","","1","Driving Pay","JFM#366","","","JR FOOD MART #366","","","","","","","","","","","","","","","","","","",""
"","14794","","","","","02/10/2021","","","","2:45","","","","","1","Regular","JFM#366","","","","16,229","4,269","11","","","","","","","","","","","","","","","",""
"","14794","","","","","02/10/2021","","","","","90","","","","1","JSA","JFM#366","","","JR FOOD MART #366","","","","","","","","","","","","","","","","","","",""
"","11114","","","","","02/10/2021","","","","2:00","","","","","1","Regular","JFM#472","","","","8,251","3,664","0","","","","","","","","","","","","","","","",""
"","11114","","","","","02/10/2021","","","","0:40","","","","","1","Travel Pay","JFM#472","","","JR FOOD MART #472","","","","","","","","","","","","","","","","","","",""
"","11114","","","","","02/10/2021","","","","","122","","","","1","JSA","JFM#472","","","JR FOOD MART #472","","","","","","","","","","","","","","","","","","",""
"","82","","","","","02/10/2021","","","","2:4","","","","","1","Regular","JFM#472","","","","8,859","3,697","36","","","","","","","","","","","","","","","",""
"","82","","","","","02/10/2021","","","","3:17","","","","","1","Driving Pay","JFM#472","","","JR FOOD MART #472","","","","","","","","","","","","","","","","","","",""
"","14794","","","","","02/10/2021","","","","1:59","","","","","1","Regular","JFM#472","","","","24,278","6,586","6","","","","","","","","","","","","","","","",""
