"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","6293","","","","","01/16/2021","","","","13:05","","","","","12","Regular","DIRT552","","","","1,756","103","362","","","","","","","","","","","","","","","",""
"","6293","","","","","01/16/2021","","","","2:02","","","","","12","Driving Pay","DIRT552","","","DIRT CHEAP #552","","","","","","","","","","","","","","","","","","",""
"","13786","","","","","01/16/2021","","","","12:26","","","","","12","Regular","DIRT552","","","","15,409","730","77","","","","","","","","","","","","","","","",""
"","13786","","","","","01/16/2021","","","","","158","","","","12","JSA","DIRT552","","","DIRT CHEAP #552","","","","","","","","","","","","","","","","","","",""
"","14601","","","","","01/16/2021","","","","12:13","","","","","12","Regular","DIRT552","","","","2,750","297","76","","","","","","","","","","","","","","","",""
"","14601","","","","","01/16/2021","","","","","227","","","","12","JSA","DIRT552","","","DIRT CHEAP #552","","","","","","","","","","","","","","","","","","",""
"","14966","","","","","01/16/2021","","","","11:51","","","","","12","Regular","DIRT552","","","","7,811","323","178","","","","","","","","","","","","","","","",""
"","14966","","","","","01/16/2021","","","","","158","","","","12","JSA","DIRT552","","","DIRT CHEAP #552","","","","","","","","","","","","","","","","","","",""
"","14621","","","","","01/16/2021","","","","12:4","","","","","12","Regular","DIRT552","","","","19,088","255","103","","","","","","","","","","","","","","","",""
"","14621","","","","","01/16/2021","","","","","227","","","","12","JSA","DIRT552","","","DIRT CHEAP #552","","","","","","","","","","","","","","","","","","",""
"","13741","","","","","01/16/2021","","","","11:55","","","","","12","Regular","DIRT552","","","","8,389","481","50","","","","","","","","","","","","","","","",""
"","13741","","","","","01/16/2021","","","","3:38","","","","","12","Driving Pay","DIRT552","","","DIRT CHEAP #552","","","","","","","","","","","","","","","","","","",""
"","14730","","","","","01/16/2021","","","","11:41","","","","","12","Regular","DIRT552","","","","2,519","245","72","","","","","","","","","","","","","","","",""
"","14730","","","","","01/16/2021","","","","","227","","","","12","JSA","DIRT552","","","DIRT CHEAP #552","","","","","","","","","","","","","","","","","","",""
"","11807","","","","","01/16/2021","","","","12:3","","","","","12","Regular","DIRT552","","","","1,954","217","159","","","","","","","","","","","","","","","",""
"","11807","","","","","01/16/2021","","","","","227","","","","12","JSA","DIRT552","","","DIRT CHEAP #552","","","","","","","","","","","","","","","","","","",""
"","14382","","","","","01/16/2021","","","","11:41","","","","","12","Regular","DIRT552","","","","7,904","379","57","","","","","","","","","","","","","","","",""
"","14382","","","","","01/16/2021","","","","","158","","","","12","JSA","DIRT552","","","DIRT CHEAP #552","","","","","","","","","","","","","","","","","","",""
"","6182","","","","","01/16/2021","","","","11:56","","","","","12","Regular","DIRT552","","","","6,969","428","43","","","","","","","","","","","","","","","",""
"","6182","","","","","01/16/2021","","","","","158","","","","12","JSA","DIRT552","","","DIRT CHEAP #552","","","","","","","","","","","","","","","","","","",""
"","7827","","","","","01/16/2021","","","","11:48","","","","","12","Regular","DIRT552","","","","10,425","537","66","","","","","","","","","","","","","","","",""
"","7827","","","","","01/16/2021","","","","","158","","","","12","JSA","DIRT552","","","DIRT CHEAP #552","","","","","","","","","","","","","","","","","","",""
"","14877","","","","","01/16/2021","","","","12:13","","","","","12","Regular","DIRT552","","","","4,544","395","86","","","","","","","","","","","","","","","",""
"","14877","","","","","01/16/2021","","","","","227","","","","12","JSA","DIRT552","","","DIRT CHEAP #552","","","","","","","","","","","","","","","","","","",""
"","14595","","","","","01/16/2021","","","","12:44","","","","","12","Regular","DIRT552","","","","4,635","320","69","","","","","","","","","","","","","","","",""
"","14595","","","","","01/16/2021","","","","4:28","","","","","12","Driving Pay","DIRT552","","","DIRT CHEAP #552","","","","","","","","","","","","","","","","","","",""
"","13985","","","","","01/16/2021","","","","11:7","","","","","12","Regular","DIRT552","","","","10,759","572","61","","","","","","","","","","","","","","","",""
