"Username","Employee Id","Badge Id","Employee External Id","EIN Tax Id","EIN Name","Pay Date","In Date","Time In","Time Out","Total Time","Piece Quantity","Time Zone","Override","Time Off","Cost Center 1","Cost Center 2","Cost Center 3","Cost Center 4","Cost Center 5","Custom 1","Custom 2","Custom 3","Custom 4","Custom 5","Rate Override 1","Rate Override 2","Rate Override 3","Rate Override 4","Rate Override 5","Shift","PieceRate Override 1","Piece Rate Override 2","Piece Rate Override 3","Piece Rate Override 4","Piece Rate Override 5","Pay Category","Reason Code In","Reason Code Out","Note"
"","15140","","","","","05/15/2021","","","","5:54","","","","","23","Regular","SPR2316","","","","7,923","2,456","70","","","","","","","","","","","","","","","",""
"","15140","","","","","05/15/2021","","","","0:20","","","","","23","Driving Pay","SPR2316","","","SPRINTMART #2316","","","","","","","","","","","","","","","","","","",""
"","15145","","","","","05/15/2021","","","","5:43","","","","","23","Regular","SPR2316","","","","7,235","2,482","23","","","","","","","","","","","","","","","",""
"","6398","","","","","05/14/2021","","","","3:34","","","","","1","Regular","SHE1022","","","","16,792","5,440","70","","","","","","","","","","","","","","","",""
"","6398","","","","","05/14/2021","","","","1:09","","","","","1","Driving Pay","SHE1022","","","SHELL #1022 (BROOKHAVEN)","","","","","","","","","","","","","","","","","","",""
"","14761","","","","","05/14/2021","","","","3:25","","","","","1","Regular","SHE1022","","","","6,055","2,206","0","","","","","","","","","","","","","","","",""
"","14761","","","","","05/14/2021","","","","","46","","","","1","JSA","SHE1022","","","SHELL #1022 (BROOKHAVEN)","","","","","","","","","","","","","","","","","","",""
"","6398","","","","","05/14/2021","","","","2:29","","","","","1","Regular","SHE1061","","","","21,643","5,386","23","","","","","","","","","","","","","","","",""
"","6398","","","","","05/14/2021","","","","1:10","","","","","1","Driving Pay","SHE1061","","","SHELL #1061","","","","","","","","","","","","","","","","","","",""
"","14761","","","","","05/14/2021","","","","2:19","","","","","1","Regular","SHE1061","","","","8,652","3,860","0","","","","","","","","","","","","","","","",""
